[2024-05-12 18:56:26] Options: Namespace(dataset='sp', learning_rate=1e-05, tasks_per_batch=8, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[100, 1000, 5000, 10000, 20000], num_test_tasks=10000, print_freq=8, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2, 3], scratch='', num_gpus=1, debug_loader=False, split=4, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-12 18:56:26] Checkpoint Directory: checkpoint

[2024-05-12 18:56:42] Task [8/20010], Train Loss: 3.9376798, Train Accuracy: 0.6571428, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 03:26:29] Task [12160/20010], Train Loss: 1.2021651, Train Accuracy: 0.8375000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Irrigation_and_aspiration',), ('CA_Incision',), ('CA_Rhexis',)]
[2024-05-13 03:26:41] Task [12168/20010], Train Loss: 1.9336363, Train Accuracy: 0.7750000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',)]
[2024-05-13 03:26:53] Task [12176/20010], Train Loss: 0.7505549, Train Accuracy: 0.8375000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 03:27:05] Task [12184/20010], Train Loss: 1.4755620, Train Accuracy: 0.7875000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-13 03:27:17] Task [12192/20010], Train Loss: 0.9194878, Train Accuracy: 0.8250000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-13 03:27:29] Task [12200/20010], Train Loss: 1.1820903, Train Accuracy: 0.8125000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Exception',)]
[2024-05-13 03:27:41] Task [12208/20010], Train Loss: 0.7149618, Train Accuracy: 0.8500000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 03:27:54] Task [12216/20010], Train Loss: 0.5959827, Train Accuracy: 0.8625001, Used Classes: [('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Washing',)]
[2024-05-13 03:28:05] Task [12224/20010], Train Loss: 1.7274125, Train Accuracy: 0.7375000, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Suturing',)]
[2024-05-13 03:28:18] Task [12232/20010], Train Loss: 1.0466609, Train Accuracy: 0.8000000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 03:28:30] Task [12240/20010], Train Loss: 0.8806691, Train Accuracy: 0.7875000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 03:28:42] Task [12248/20010], Train Loss: 1.2132177, Train Accuracy: 0.8125001, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Finalization_of_operation',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-13 03:28:54] Task [12256/20010], Train Loss: 1.2247523, Train Accuracy: 0.8250000, Used Classes: [('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Washing',)]
[2024-05-13 03:29:05] Task [12264/20010], Train Loss: 1.3608440, Train Accuracy: 0.8000000, Used Classes: [('CA_Incision',), ('CA_Irrigation_and_aspiration',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 03:29:18] Task [12272/20010], Train Loss: 0.7272921, Train Accuracy: 0.8250000, Used Classes: [('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 03:29:30] Task [12280/20010], Train Loss: 2.2447758, Train Accuracy: 0.6750000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Incision',)]
[2024-05-13 03:29:42] Task [12288/20010], Train Loss: 0.6545803, Train Accuracy: 0.8125001, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Seminal_vesicle_dissection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-13 03:29:54] Task [12296/20010], Train Loss: 0.9779233, Train Accuracy: 0.8375001, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Suturing',)]
[2024-05-13 03:30:06] Task [12304/20010], Train Loss: 0.9977486, Train Accuracy: 0.7875000, Used Classes: [('LH_Preparation',), ('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 03:30:18] Task [12312/20010], Train Loss: 1.4365376, Train Accuracy: 0.6750000, Used Classes: [('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-13 03:30:30] Task [12320/20010], Train Loss: 1.5372705, Train Accuracy: 0.8000000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-13 03:30:42] Task [12328/20010], Train Loss: 0.8674756, Train Accuracy: 0.8000000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Rhexis',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 03:30:54] Task [12336/20010], Train Loss: 0.8902634, Train Accuracy: 0.8375000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-13 03:31:06] Task [12344/20010], Train Loss: 0.8486111, Train Accuracy: 0.8375000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 03:31:18] Task [12352/20010], Train Loss: 1.5993785, Train Accuracy: 0.8250000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',)]
[2024-05-13 03:31:30] Task [12360/20010], Train Loss: 1.3228744, Train Accuracy: 0.8249999, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',), ('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-13 03:31:42] Task [12368/20010], Train Loss: 0.7521437, Train Accuracy: 0.8750001, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Specimen_Removal',)]
[2024-05-13 03:31:54] Task [12376/20010], Train Loss: 1.5322810, Train Accuracy: 0.7250000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Creation_of_stoma',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_splenic_flexure',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-13 03:32:06] Task [12384/20010], Train Loss: 1.7090654, Train Accuracy: 0.6875001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',), ('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',)]
[2024-05-13 03:32:17] Task [12392/20010], Train Loss: 1.6766098, Train Accuracy: 0.7000000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-13 03:32:29] Task [12400/20010], Train Loss: 1.5607755, Train Accuracy: 0.7500001, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 03:32:42] Task [12408/20010], Train Loss: 0.8267577, Train Accuracy: 0.8375000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 03:32:54] Task [12416/20010], Train Loss: 0.6938549, Train Accuracy: 0.8375000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 03:33:05] Task [12424/20010], Train Loss: 0.8936646, Train Accuracy: 0.8125001, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 03:33:18] Task [12432/20010], Train Loss: 0.9766132, Train Accuracy: 0.8000001, Used Classes: [('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 03:33:30] Task [12440/20010], Train Loss: 0.7387953, Train Accuracy: 0.8000000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 03:33:42] Task [12448/20010], Train Loss: 1.1248373, Train Accuracy: 0.7125000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-13 03:33:54] Task [12456/20010], Train Loss: 0.7236477, Train Accuracy: 0.8375000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-05-13 03:34:06] Task [12464/20010], Train Loss: 1.2406360, Train Accuracy: 0.8500000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Phacoemulsificiation',), ('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 03:34:18] Task [12472/20010], Train Loss: 0.4571746, Train Accuracy: 0.8750001, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Washing',)]
[2024-05-13 03:34:30] Task [12480/20010], Train Loss: 0.7082943, Train Accuracy: 0.8125000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',), ('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',)]
[2024-05-13 03:34:42] Task [12488/20010], Train Loss: 2.3587856, Train Accuracy: 0.7750000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 03:34:54] Task [12496/20010], Train Loss: 1.0767161, Train Accuracy: 0.8125001, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',), ('CA_Hydrodissection',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 03:35:06] Task [12504/20010], Train Loss: 1.8429810, Train Accuracy: 0.6875001, Used Classes: [('HC_Exception',), ('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_ascending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-13 03:35:18] Task [12512/20010], Train Loss: 1.1262178, Train Accuracy: 0.7875000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 03:35:30] Task [12520/20010], Train Loss: 1.1307147, Train Accuracy: 0.7625000, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Rhexis',), ('CA_Lens_implant_setting-up',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',)]
[2024-05-13 03:35:42] Task [12528/20010], Train Loss: 2.0901055, Train Accuracy: 0.7125000, Used Classes: [('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 03:35:54] Task [12536/20010], Train Loss: 0.7437205, Train Accuracy: 0.9000000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Tonifying_and_antibiotics',), ('CA_Hydrodissection',), ('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 03:36:06] Task [12544/20010], Train Loss: 1.3587630, Train Accuracy: 0.7375000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Exception',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-13 03:36:18] Task [12552/20010], Train Loss: 0.8133369, Train Accuracy: 0.7500000, Used Classes: [('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-13 03:36:30] Task [12560/20010], Train Loss: 1.0388163, Train Accuracy: 0.7625000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-13 03:36:42] Task [12568/20010], Train Loss: 0.7621439, Train Accuracy: 0.7624999, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-05-13 03:36:54] Task [12576/20010], Train Loss: 0.6736640, Train Accuracy: 0.8500001, Used Classes: [('HC_Finalization_of_operation',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Creation_of_stoma',), ('HC_Exception',)]
[2024-05-13 03:37:06] Task [12584/20010], Train Loss: 1.4841981, Train Accuracy: 0.7625000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Creation_of_stoma',)]
[2024-05-13 03:37:18] Task [12592/20010], Train Loss: 0.6641266, Train Accuracy: 0.8250000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Seminal_vesicle_dissection',), ('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 03:37:31] Task [12600/20010], Train Loss: 0.9310309, Train Accuracy: 0.8125000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Exception',)]
[2024-05-13 03:37:43] Task [12608/20010], Train Loss: 0.8611640, Train Accuracy: 0.7750000, Used Classes: [('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_ascending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-05-13 03:37:55] Task [12616/20010], Train Loss: 0.9317850, Train Accuracy: 0.8125001, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',)]
[2024-05-13 03:38:07] Task [12624/20010], Train Loss: 1.7779957, Train Accuracy: 0.8000001, Used Classes: [('LH_Preparation',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 03:38:19] Task [12632/20010], Train Loss: 1.3705813, Train Accuracy: 0.7625000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Exception',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-13 03:38:31] Task [12640/20010], Train Loss: 1.6860969, Train Accuracy: 0.7625000, Used Classes: [('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-13 03:38:43] Task [12648/20010], Train Loss: 0.6164550, Train Accuracy: 0.9000000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Capsule_Polishing',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Irrigation_and_aspiration',)]
[2024-05-13 03:38:55] Task [12656/20010], Train Loss: 1.5213164, Train Accuracy: 0.7875000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Incision',)]
[2024-05-13 03:39:07] Task [12664/20010], Train Loss: 1.5743650, Train Accuracy: 0.7000000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',), ('CA_Incision',), ('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',)]
[2024-05-13 03:39:19] Task [12672/20010], Train Loss: 0.7342169, Train Accuracy: 0.8375000, Used Classes: [('LH_Suturing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Washing',)]
[2024-05-13 03:39:31] Task [12680/20010], Train Loss: 1.5111486, Train Accuracy: 0.7875000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Prostatic_pedicle_control',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-05-13 03:39:43] Task [12688/20010], Train Loss: 0.8316589, Train Accuracy: 0.7750000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-05-13 03:39:55] Task [12696/20010], Train Loss: 1.9052613, Train Accuracy: 0.7125000, Used Classes: [('LH_Preparation',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-13 03:40:07] Task [12704/20010], Train Loss: 1.2883462, Train Accuracy: 0.7875000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Incision',)]
[2024-05-13 03:40:19] Task [12712/20010], Train Loss: 1.8731968, Train Accuracy: 0.7375000, Used Classes: [('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Incision',)]
[2024-05-13 03:40:31] Task [12720/20010], Train Loss: 0.6803813, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Washing',)]
[2024-05-13 03:40:43] Task [12728/20010], Train Loss: 0.7145268, Train Accuracy: 0.8625000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-13 03:40:55] Task [12736/20010], Train Loss: 2.0595603, Train Accuracy: 0.7000000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_reconstruction',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-13 03:41:07] Task [12744/20010], Train Loss: 1.5819789, Train Accuracy: 0.7750000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',), ('CA_Rhexis',), ('CA_Incision',), ('CA_Hydrodissection',)]
[2024-05-13 03:41:19] Task [12752/20010], Train Loss: 1.1171424, Train Accuracy: 0.6875001, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-13 03:41:31] Task [12760/20010], Train Loss: 1.2254952, Train Accuracy: 0.6750001, Used Classes: [('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',)]
[2024-05-13 03:41:43] Task [12768/20010], Train Loss: 1.2528963, Train Accuracy: 0.8000000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-13 03:41:55] Task [12776/20010], Train Loss: 1.1794699, Train Accuracy: 0.8250000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_transverse_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-13 03:42:07] Task [12784/20010], Train Loss: 0.9340992, Train Accuracy: 0.8000000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 03:42:19] Task [12792/20010], Train Loss: 1.0056113, Train Accuracy: 0.7250000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Finalization_of_operation',)]
[2024-05-13 03:42:31] Task [12800/20010], Train Loss: 0.3859658, Train Accuracy: 0.8875000, Used Classes: [('LH_Preparation',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',)]
[2024-05-13 03:42:43] Task [12808/20010], Train Loss: 1.0321956, Train Accuracy: 0.7875000, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Tonifying_and_antibiotics',), ('CA_Rhexis',)]
[2024-05-13 03:42:55] Task [12816/20010], Train Loss: 1.4976070, Train Accuracy: 0.7625000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-13 03:43:07] Task [12824/20010], Train Loss: 1.0990196, Train Accuracy: 0.8500000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-13 03:43:19] Task [12832/20010], Train Loss: 0.6233735, Train Accuracy: 0.8500000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
