[2024-05-11 17:44:46] Options: Namespace(dataset='sp', learning_rate=1e-05, tasks_per_batch=8, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=20010, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[10000], num_test_tasks=10000, print_freq=8, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=10000, img_size=224, temp_set=[2, 3], scratch='', num_gpus=1, debug_loader=False, split=4, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-05-11 17:44:46] Checkpoint Directory: checkpoint

[2024-05-11 17:45:00] Task [8/20010], Train Loss: 3.0549252, Train Accuracy: 0.6999999, Used Classes: [('LH_Specimen_Removal',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 21:21:04] Task [8624/20010], Train Loss: 1.5300683, Train Accuracy: 0.7500000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 21:21:16] Task [8632/20010], Train Loss: 1.2516407, Train Accuracy: 0.8250000, Used Classes: [('GR_Idle',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-11 21:21:28] Task [8640/20010], Train Loss: 1.8324684, Train Accuracy: 0.7250000, Used Classes: [('LH_Preparation',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 21:21:40] Task [8648/20010], Train Loss: 1.7880598, Train Accuracy: 0.7000000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 21:21:52] Task [8656/20010], Train Loss: 1.4238498, Train Accuracy: 0.7250000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_removal',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',)]
[2024-05-11 21:22:04] Task [8664/20010], Train Loss: 1.6703408, Train Accuracy: 0.7000000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',), ('HC_Finalization_of_operation',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-11 21:22:16] Task [8672/20010], Train Loss: 0.6942377, Train Accuracy: 0.8625000, Used Classes: [('CA_Incision',), ('CA_Tonifying_and_antibiotics',), ('CA_Lens_implant_setting-up',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_removal',)]
[2024-05-11 21:22:28] Task [8680/20010], Train Loss: 1.0786476, Train Accuracy: 0.7875000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Tonifying_and_antibiotics',), ('CA_Rhexis',)]
[2024-05-11 21:22:40] Task [8688/20010], Train Loss: 1.1888156, Train Accuracy: 0.8125001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_removal',), ('CA_Rhexis',), ('CA_Irrigation_and_aspiration',)]
[2024-05-11 21:22:52] Task [8696/20010], Train Loss: 0.6637571, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Preparation',)]
[2024-05-11 21:23:04] Task [8704/20010], Train Loss: 0.4307904, Train Accuracy: 0.8750000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 21:23:16] Task [8712/20010], Train Loss: 1.5897318, Train Accuracy: 0.7625000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Mobilization_of_transverse_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-11 21:23:28] Task [8720/20010], Train Loss: 2.2034650, Train Accuracy: 0.6500000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-11 21:23:40] Task [8728/20010], Train Loss: 1.4349849, Train Accuracy: 0.7625000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Mobilization_of_transverse_colon',), ('HC_Exception',)]
[2024-05-11 21:23:52] Task [8736/20010], Train Loss: 0.8549176, Train Accuracy: 0.8125000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 21:24:04] Task [8744/20010], Train Loss: 0.5520951, Train Accuracy: 0.8500001, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Incision',), ('CA_Viscous_agent_removal',)]
[2024-05-11 21:24:16] Task [8752/20010], Train Loss: 1.8374724, Train Accuracy: 0.7750001, Used Classes: [('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',), ('CA_Incision',)]
[2024-05-11 21:24:28] Task [8760/20010], Train Loss: 0.8735201, Train Accuracy: 0.8500000, Used Classes: [('GR_Idle',), ('GR_Prostatic_pedicle_control',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-11 21:24:40] Task [8768/20010], Train Loss: 1.3162100, Train Accuracy: 0.8375000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',), ('CA_Tonifying_and_antibiotics',), ('CA_Rhexis',), ('CA_Hydrodissection',)]
[2024-05-11 21:24:52] Task [8776/20010], Train Loss: 0.8978601, Train Accuracy: 0.7875000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Tonifying_and_antibiotics',), ('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',)]
[2024-05-11 21:25:04] Task [8784/20010], Train Loss: 1.5071187, Train Accuracy: 0.7125001, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-05-11 21:25:16] Task [8792/20010], Train Loss: 1.2546480, Train Accuracy: 0.7875000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Washing',)]
[2024-05-11 21:25:28] Task [8800/20010], Train Loss: 2.0639091, Train Accuracy: 0.6875001, Used Classes: [('HC_Exception',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_transverse_colon',), ('HC_Finalization_of_operation',)]
[2024-05-11 21:25:40] Task [8808/20010], Train Loss: 1.7855498, Train Accuracy: 0.8000000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-05-11 21:25:52] Task [8816/20010], Train Loss: 1.3798988, Train Accuracy: 0.7875000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',), ('CA_Hydrodissection',)]
[2024-05-11 21:26:04] Task [8824/20010], Train Loss: 2.4047370, Train Accuracy: 0.6875000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-05-11 21:26:16] Task [8832/20010], Train Loss: 1.3245384, Train Accuracy: 0.7750000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Washing',)]
[2024-05-11 21:26:28] Task [8840/20010], Train Loss: 1.0843630, Train Accuracy: 0.8500000, Used Classes: [('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Mobilization_of_ascending_colon',), ('HC_Exception',)]
[2024-05-11 21:26:40] Task [8848/20010], Train Loss: 0.8148419, Train Accuracy: 0.8750001, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_removal',), ('CA_Lens_implant_setting-up',), ('CA_Rhexis',)]
[2024-05-11 21:26:52] Task [8856/20010], Train Loss: 1.1174955, Train Accuracy: 0.7625000, Used Classes: [('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 21:27:04] Task [8864/20010], Train Loss: 1.4820112, Train Accuracy: 0.7375000, Used Classes: [('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Suturing',)]
[2024-05-11 21:27:17] Task [8872/20010], Train Loss: 2.0266099, Train Accuracy: 0.6500000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',)]
[2024-05-11 21:27:29] Task [8880/20010], Train Loss: 2.1167400, Train Accuracy: 0.6250000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Seminal_vesicle_dissection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-11 21:27:41] Task [8888/20010], Train Loss: 1.3629787, Train Accuracy: 0.7875000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Bladder_neck_reconstruction',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Severing_of_the_prostate_from_the_urethra',)]
[2024-05-11 21:27:53] Task [8896/20010], Train Loss: 1.8067949, Train Accuracy: 0.7375000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Exception',), ('HC_Finalization_of_operation',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-11 21:28:05] Task [8904/20010], Train Loss: 1.1784292, Train Accuracy: 0.7625000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Bladder_neck_reconstruction',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-11 21:28:17] Task [8912/20010], Train Loss: 1.1726837, Train Accuracy: 0.7125000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',)]
[2024-05-11 21:28:29] Task [8920/20010], Train Loss: 1.4538699, Train Accuracy: 0.7375000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 21:28:41] Task [8928/20010], Train Loss: 2.0511861, Train Accuracy: 0.7750000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_removal',), ('CA_Viscous_agent_injection',)]
[2024-05-11 21:28:53] Task [8936/20010], Train Loss: 1.8155843, Train Accuracy: 0.7874999, Used Classes: [('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',)]
[2024-05-11 21:29:05] Task [8944/20010], Train Loss: 0.7861478, Train Accuracy: 0.8375000, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',), ('CA_Hydrodissection',), ('CA_Lens_implant_setting-up',)]
[2024-05-11 21:29:17] Task [8952/20010], Train Loss: 1.2800801, Train Accuracy: 0.7750000, Used Classes: [('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 21:29:29] Task [8960/20010], Train Loss: 0.9783531, Train Accuracy: 0.8500000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Prostatic_pedicle_control',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-11 21:29:41] Task [8968/20010], Train Loss: 0.8483759, Train Accuracy: 0.8125001, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_transverse_colon',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Creation_of_stoma',)]
[2024-05-11 21:29:53] Task [8976/20010], Train Loss: 1.1427368, Train Accuracy: 0.8250000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Preparation',)]
[2024-05-11 21:30:05] Task [8984/20010], Train Loss: 1.9683473, Train Accuracy: 0.6875000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 21:30:17] Task [8992/20010], Train Loss: 1.8172994, Train Accuracy: 0.7250000, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 21:30:29] Task [9000/20010], Train Loss: 0.7154606, Train Accuracy: 0.8000001, Used Classes: [('HC_Finalization_of_operation',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-05-11 21:30:41] Task [9008/20010], Train Loss: 0.8245429, Train Accuracy: 0.8125000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',)]
[2024-05-11 21:30:53] Task [9016/20010], Train Loss: 2.1844904, Train Accuracy: 0.7875000, Used Classes: [('CA_Rhexis',), ('CA_Lens_implant_setting-up',), ('CA_Irrigation_and_aspiration',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_injection',)]
[2024-05-11 21:31:05] Task [9024/20010], Train Loss: 1.2854803, Train Accuracy: 0.7875000, Used Classes: [('HC_Exception',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',)]
[2024-05-11 21:31:17] Task [9032/20010], Train Loss: 1.7763908, Train Accuracy: 0.6875001, Used Classes: [('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',), ('CA_Viscous_agent_removal',), ('CA_Incision',), ('CA_Viscous_agent_injection',)]
[2024-05-11 21:31:29] Task [9040/20010], Train Loss: 1.7338850, Train Accuracy: 0.7249999, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Dissection_and_resection_of_the_rectum',)]
[2024-05-11 21:31:41] Task [9048/20010], Train Loss: 1.4096937, Train Accuracy: 0.7125000, Used Classes: [('LH_Preparation',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Transecting_the_Vagina',)]
[2024-05-11 21:31:53] Task [9056/20010], Train Loss: 1.5813885, Train Accuracy: 0.8125000, Used Classes: [('LH_Specimen_Removal',), ('LH_Washing',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Suturing',)]
[2024-05-11 21:32:05] Task [9064/20010], Train Loss: 2.0093143, Train Accuracy: 0.8375001, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Idle',)]
[2024-05-11 21:32:17] Task [9072/20010], Train Loss: 0.4820840, Train Accuracy: 0.8750001, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Seminal_vesicle_dissection',), ('GR_Prostatic_pedicle_control',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-05-11 21:32:29] Task [9080/20010], Train Loss: 1.5719490, Train Accuracy: 0.7500000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',), ('CA_Irrigation_and_aspiration',), ('CA_Viscous_agent_removal',), ('CA_Incision',)]
[2024-05-11 21:32:41] Task [9088/20010], Train Loss: 1.3659060, Train Accuracy: 0.7125000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Preparation',), ('LH_Specimen_Removal',)]
[2024-05-11 21:32:53] Task [9096/20010], Train Loss: 1.9966725, Train Accuracy: 0.8250000, Used Classes: [('CA_Rhexis',), ('CA_Irrigation_and_aspiration',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_injection',), ('CA_Tonifying_and_antibiotics',)]
[2024-05-11 21:33:05] Task [9104/20010], Train Loss: 1.9287145, Train Accuracy: 0.7500000, Used Classes: [('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Specimen_Removal',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 21:33:18] Task [9112/20010], Train Loss: 0.9160594, Train Accuracy: 0.8250000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-05-11 21:33:29] Task [9120/20010], Train Loss: 1.2309543, Train Accuracy: 0.7875000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Rhexis',), ('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Hydrodissection',)]
[2024-05-11 21:33:41] Task [9128/20010], Train Loss: 2.2621458, Train Accuracy: 0.6875000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-05-11 21:33:53] Task [9136/20010], Train Loss: 1.8546377, Train Accuracy: 0.6875000, Used Classes: [('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-05-11 21:34:05] Task [9144/20010], Train Loss: 1.6945810, Train Accuracy: 0.7375000, Used Classes: [('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 21:34:18] Task [9152/20010], Train Loss: 1.9704708, Train Accuracy: 0.6875000, Used Classes: [('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',), ('HC_Exception',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-11 21:34:30] Task [9160/20010], Train Loss: 1.2550994, Train Accuracy: 0.7875000, Used Classes: [('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_reconstruction',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-05-11 21:34:42] Task [9168/20010], Train Loss: 2.1432490, Train Accuracy: 0.7000000, Used Classes: [('HC_Exception',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',)]
[2024-05-11 21:34:54] Task [9176/20010], Train Loss: 1.1049509, Train Accuracy: 0.6875000, Used Classes: [('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Preparation',)]
[2024-05-11 21:35:06] Task [9184/20010], Train Loss: 0.5002667, Train Accuracy: 0.8500000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 21:35:18] Task [9192/20010], Train Loss: 0.8119906, Train Accuracy: 0.8250000, Used Classes: [('LH_Preparation',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',)]
[2024-05-11 21:35:30] Task [9200/20010], Train Loss: 1.7623198, Train Accuracy: 0.7625000, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Rhexis',), ('CA_Phacoemulsificiation',)]
[2024-05-11 21:35:42] Task [9208/20010], Train Loss: 0.6243072, Train Accuracy: 0.8125000, Used Classes: [('HC_Dissection_and_resection_of_the_rectum',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Creation_of_stoma',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 21:35:54] Task [9216/20010], Train Loss: 1.2477249, Train Accuracy: 0.7625000, Used Classes: [('CA_Rhexis',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',), ('CA_Hydrodissection',), ('CA_Incision',)]
[2024-05-11 21:36:06] Task [9224/20010], Train Loss: 1.4390873, Train Accuracy: 0.7625000, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',)]
[2024-05-11 21:36:18] Task [9232/20010], Train Loss: 1.6941719, Train Accuracy: 0.7875000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Exception',)]
[2024-05-11 21:36:30] Task [9240/20010], Train Loss: 2.5278678, Train Accuracy: 0.7000000, Used Classes: [('CA_Hydrodissection',), ('CA_Viscous_agent_removal',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',), ('CA_Incision',)]
[2024-05-11 21:36:42] Task [9248/20010], Train Loss: 1.1314785, Train Accuracy: 0.7875000, Used Classes: [('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-05-11 21:36:54] Task [9256/20010], Train Loss: 1.1100763, Train Accuracy: 0.7875000, Used Classes: [('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Bladder_neck_reconstruction',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-05-11 21:37:06] Task [9264/20010], Train Loss: 1.1898546, Train Accuracy: 0.7750001, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_ascending_colon',)]
[2024-05-11 21:37:18] Task [9272/20010], Train Loss: 1.2297149, Train Accuracy: 0.8000000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_Creation_of_stoma',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-05-11 21:37:30] Task [9280/20010], Train Loss: 1.6974896, Train Accuracy: 0.7625000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-05-11 21:37:41] Task [9288/20010], Train Loss: 1.2202351, Train Accuracy: 0.8250000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
