[2024-04-28 17:15:35] Options: Namespace(dataset='sp', learning_rate=0.001, tasks_per_batch=16, checkpoint_dir='checkpoint', test_model_path=None, training_iterations=10001, resume_from_checkpoint=False, way=5, shot=5, query_per_class=2, query_per_class_test=1, test_iters=[100, 1000, 2000, 3000, 4000, 5000, 6000, 7000, 8000, 9000, 10000], num_test_tasks=10, print_freq=10, seq_len=12, num_workers=4, method='resnet18', trans_linear_out_dim=1152, opt='sgd', trans_dropout=0.1, save_freq=1000, img_size=224, temp_set=[2], scratch='', num_gpus=1, debug_loader=False, split=3, sch=[1000000], trans_linear_in_dim=512, traintestlist='video_datasets/splits/surgicalphasev1TrainTestlist', path='video_datasets/data/surgicalphasev1_Xx256')

[2024-04-28 17:15:35] Checkpoint Directory: checkpoint

[2024-04-28 17:16:15] Task [10/10001], Train Loss: 2.1752293, Train Accuracy: 0.6444444, Used Classes: [('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-04-28 18:07:30] Task [4840/10001], Train Loss: 0.2592726, Train Accuracy: 0.8700000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-04-28 18:07:37] Task [4850/10001], Train Loss: 0.0675913, Train Accuracy: 0.9600000, Used Classes: [('HCH_Galbladder_Retraction',), ('HCH_Preparation',), ('HCH_Clipping_Cutting',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Dissection',)]
[2024-04-28 18:07:42] Task [4860/10001], Train Loss: 0.0720814, Train Accuracy: 0.9299999, Used Classes: [('M2_Clipping_Cutting',), ('M2_Trocar_Placement',), ('M2_Preparation',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Dissection',)]
[2024-04-28 18:07:47] Task [4870/10001], Train Loss: 0.0634101, Train Accuracy: 0.9700001, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Incision',), ('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Capsule_Polishing',)]
[2024-04-28 18:07:52] Task [4880/10001], Train Loss: 0.1222303, Train Accuracy: 0.9600000, Used Classes: [('M2_Calot_Triangle_Dissection',), ('M2_Preparation',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Retraction',), ('M2_Gallbladder_Dissection',)]
[2024-04-28 18:07:57] Task [4890/10001], Train Loss: 0.1625684, Train Accuracy: 0.9399999, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Gallbladder_Packaging',), ('M2_Clipping_Cutting',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Retraction',)]
[2024-04-28 18:08:03] Task [4900/10001], Train Loss: 0.2258379, Train Accuracy: 0.9300000, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Packaging',), ('M2_Gallbladder_Retraction',), ('M2_Preparation',)]
[2024-04-28 18:08:08] Task [4910/10001], Train Loss: 0.0408841, Train Accuracy: 0.9800000, Used Classes: [('HCH_Preparation',), ('HCH_Galbladder_Dissection',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Retraction',), ('HCH_Cleaning_Coagulation',)]
[2024-04-28 18:08:14] Task [4920/10001], Train Loss: 0.0389817, Train Accuracy: 0.9700000, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Preparation',), ('HCH_Galbladder_Retraction',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Packaging',)]
[2024-04-28 18:08:20] Task [4930/10001], Train Loss: 0.0437604, Train Accuracy: 0.9600000, Used Classes: [('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',)]
[2024-04-28 18:08:25] Task [4940/10001], Train Loss: 0.1691663, Train Accuracy: 0.8900000, Used Classes: [('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-04-28 18:08:30] Task [4950/10001], Train Loss: 0.0886227, Train Accuracy: 0.9399999, Used Classes: [('HCH_Cleaning_Coagulation',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Preparation',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Packaging',)]
[2024-04-28 18:08:36] Task [4960/10001], Train Loss: 0.0288338, Train Accuracy: 0.9800000, Used Classes: [('CA_Hydrodissection',), ('CA_Tonifying_and_antibiotics',), ('CA_Incision',), ('CA_Capsule_Polishing',), ('CA_Phacoemulsificiation',)]
[2024-04-28 18:08:42] Task [4970/10001], Train Loss: 0.0830855, Train Accuracy: 0.9399999, Used Classes: [('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_reconstruction',), ('GR_Seminal_vesicle_dissection',)]
[2024-04-28 18:08:49] Task [4980/10001], Train Loss: 0.0260952, Train Accuracy: 0.9800000, Used Classes: [('M2_Preparation',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Dissection',), ('M2_Clipping_Cutting',), ('M2_Gallbladder_Packaging',)]
[2024-04-28 18:08:56] Task [4990/10001], Train Loss: 0.0292353, Train Accuracy: 0.9800000, Used Classes: [('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Transecting_the_Vagina',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Washing',)]
[2024-04-28 18:09:02] Task [5000/10001], Train Loss: 0.0911461, Train Accuracy: 0.9399999, Used Classes: [('M2_Gallbladder_Retraction',), ('M2_Gallbladder_Packaging',), ('M2_Cleaning_Coagulation',), ('M2_Trocar_Placement',), ('M2_Clipping_Cutting',)]
[2024-04-28 18:09:19] 
[2024-04-28 18:09:19] Test Accuracies:
[2024-04-28 18:09:19] sp: 88.0+/-6.1
[2024-04-28 18:09:19] 
[2024-04-28 18:09:24] Task [5010/10001], Train Loss: 0.0653834, Train Accuracy: 0.9700001, Used Classes: [('CA_Viscous_agent_injection',), ('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',), ('CA_Incision',), ('CA_Irrigation_and_aspiration',)]
[2024-04-28 18:09:31] Task [5020/10001], Train Loss: 0.0967358, Train Accuracy: 0.9300000, Used Classes: [('LH_Preparation',), ('LH_Suturing',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',)]
[2024-04-28 18:09:36] Task [5030/10001], Train Loss: 0.0274797, Train Accuracy: 0.9800000, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Specimen_Removal',), ('LH_Washing',)]
[2024-04-28 18:09:41] Task [5040/10001], Train Loss: 0.1437404, Train Accuracy: 0.9399999, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Clipping_Cutting',), ('HCH_Cleaning_Coagulation',), ('HCH_Galbladder_Retraction',), ('HCH_Preparation',)]
[2024-04-28 18:09:46] Task [5050/10001], Train Loss: 0.1152455, Train Accuracy: 0.9399999, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Capsule_Polishing',), ('CA_Hydrodissection',), ('CA_Tonifying_and_antibiotics',)]
[2024-04-28 18:09:51] Task [5060/10001], Train Loss: 0.0880501, Train Accuracy: 0.9200000, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Retraction',), ('HCH_Cleaning_Coagulation',), ('HCH_Preparation',), ('HCH_Clipping_Cutting',)]
[2024-04-28 18:09:57] Task [5070/10001], Train Loss: 0.1768798, Train Accuracy: 0.9299999, Used Classes: [('M2_Preparation',), ('M2_Gallbladder_Dissection',), ('M2_Gallbladder_Packaging',), ('M2_Trocar_Placement',), ('M2_Calot_Triangle_Dissection',)]
[2024-04-28 18:10:02] Task [5080/10001], Train Loss: 0.0489615, Train Accuracy: 0.9600000, Used Classes: [('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Creation_of_stoma',)]
[2024-04-28 18:10:07] Task [5090/10001], Train Loss: 0.0739622, Train Accuracy: 0.9700000, Used Classes: [('LH_Specimen_Removal',), ('LH_Suturing',), ('LH_Washing',), ('LH_Preparation',), ('LH_Transecting_the_Vagina',)]
[2024-04-28 18:10:13] Task [5100/10001], Train Loss: 0.0956652, Train Accuracy: 0.9800000, Used Classes: [('M2_Clipping_Cutting',), ('M2_Calot_Triangle_Dissection',), ('M2_Cleaning_Coagulation',), ('M2_Trocar_Placement',), ('M2_Gallbladder_Packaging',)]
[2024-04-28 18:10:18] Task [5110/10001], Train Loss: 0.0936584, Train Accuracy: 0.9500000, Used Classes: [('LH_Specimen_Removal',), ('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',)]
[2024-04-28 18:10:23] Task [5120/10001], Train Loss: 0.1406950, Train Accuracy: 0.9200001, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Gallbladder_Packaging',), ('M2_Trocar_Placement',), ('M2_Preparation',), ('M2_Calot_Triangle_Dissection',)]
[2024-04-28 18:10:28] Task [5130/10001], Train Loss: 0.1468291, Train Accuracy: 0.9200001, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Seminal_vesicle_dissection',)]
[2024-04-28 18:10:33] Task [5140/10001], Train Loss: 0.1155464, Train Accuracy: 0.9599999, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Washing',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Preparation',), ('LH_Suturing',)]
[2024-04-28 18:10:38] Task [5150/10001], Train Loss: 0.0795450, Train Accuracy: 0.9399999, Used Classes: [('HC_Finalization_of_operation',), ('HC_Creation_of_stoma',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-04-28 18:10:44] Task [5160/10001], Train Loss: 0.0781406, Train Accuracy: 0.9399999, Used Classes: [('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Suturing',)]
[2024-04-28 18:10:51] Task [5170/10001], Train Loss: 0.1505637, Train Accuracy: 0.9700001, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',)]
[2024-04-28 18:10:56] Task [5180/10001], Train Loss: 0.1584144, Train Accuracy: 0.9200000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Mobilization_of_ascending_colon',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_transverse_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-04-28 18:11:02] Task [5190/10001], Train Loss: 0.0788822, Train Accuracy: 0.9399999, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-04-28 18:11:07] Task [5200/10001], Train Loss: 0.1437570, Train Accuracy: 0.9100000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Exception',)]
[2024-04-28 18:11:15] Task [5210/10001], Train Loss: 0.0872927, Train Accuracy: 0.9600000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Seminal_vesicle_dissection',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Prostatic_pedicle_control',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-04-28 18:11:20] Task [5220/10001], Train Loss: 0.1238503, Train Accuracy: 0.9500000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Idle',)]
[2024-04-28 18:11:29] Task [5230/10001], Train Loss: 0.0586592, Train Accuracy: 0.9600000, Used Classes: [('CA_Irrigation_and_aspiration',), ('CA_Hydrodissection',), ('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',)]
[2024-04-28 18:11:37] Task [5240/10001], Train Loss: 0.1775426, Train Accuracy: 0.9200001, Used Classes: [('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',), ('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',)]
[2024-04-28 18:11:43] Task [5250/10001], Train Loss: 0.0503091, Train Accuracy: 0.9700000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Seminal_vesicle_dissection',), ('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',)]
[2024-04-28 18:11:48] Task [5260/10001], Train Loss: 0.0794632, Train Accuracy: 0.9800000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Viscous_agent_injection',), ('CA_Viscous_agent_removal',), ('CA_Phacoemulsificiation',), ('CA_Hydrodissection',)]
[2024-04-28 18:11:53] Task [5270/10001], Train Loss: 0.2077496, Train Accuracy: 0.9200000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Idle',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',)]
[2024-04-28 18:11:58] Task [5280/10001], Train Loss: 0.0747872, Train Accuracy: 0.9600000, Used Classes: [('M2_Gallbladder_Dissection',), ('M2_Preparation',), ('M2_Trocar_Placement',), ('M2_Calot_Triangle_Dissection',), ('M2_Gallbladder_Retraction',)]
[2024-04-28 18:12:04] Task [5290/10001], Train Loss: 0.0610959, Train Accuracy: 0.9700000, Used Classes: [('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Mobilization_of_ascending_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Creation_of_stoma',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',)]
[2024-04-28 18:12:10] Task [5300/10001], Train Loss: 0.1239538, Train Accuracy: 0.9400001, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Hydrodissection',), ('CA_Incision',), ('CA_Phacoemulsificiation',), ('CA_Rhexis',)]
[2024-04-28 18:12:15] Task [5310/10001], Train Loss: 0.2332537, Train Accuracy: 0.8900000, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-04-28 18:12:20] Task [5320/10001], Train Loss: 0.2464076, Train Accuracy: 0.8999999, Used Classes: [('HCH_Clipping_Cutting',), ('HCH_Galbladder_Retraction',), ('HCH_Cleaning_Coagulation',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Dissection',)]
[2024-04-28 18:12:26] Task [5330/10001], Train Loss: 0.0238313, Train Accuracy: 0.9899999, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Clipping_Cutting',), ('HCH_Preparation',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Retraction',)]
[2024-04-28 18:12:32] Task [5340/10001], Train Loss: 0.0553954, Train Accuracy: 0.9599999, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Bladder_neck_reconstruction',), ('GR_Idle',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-04-28 18:12:37] Task [5350/10001], Train Loss: 0.1807641, Train Accuracy: 0.9100000, Used Classes: [('CA_Phacoemulsificiation',), ('CA_Viscous_agent_injection',), ('CA_Rhexis',), ('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',)]
[2024-04-28 18:12:44] Task [5360/10001], Train Loss: 0.0551616, Train Accuracy: 0.9700000, Used Classes: [('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_reconstruction',), ('GR_Right_pelvic_isolated_lymphadenectomy',)]
[2024-04-28 18:12:49] Task [5370/10001], Train Loss: 0.1209597, Train Accuracy: 0.8900000, Used Classes: [('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Creation_of_stoma',), ('HC_Finalization_of_operation',)]
[2024-04-28 18:12:55] Task [5380/10001], Train Loss: 0.0842085, Train Accuracy: 0.9700001, Used Classes: [('M2_Trocar_Placement',), ('M2_Clipping_Cutting',), ('M2_Gallbladder_Retraction',), ('M2_Gallbladder_Dissection',), ('M2_Cleaning_Coagulation',)]
[2024-04-28 18:13:00] Task [5390/10001], Train Loss: 0.1609569, Train Accuracy: 0.8900000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',)]
[2024-04-28 18:13:05] Task [5400/10001], Train Loss: 0.0858620, Train Accuracy: 0.9400001, Used Classes: [('LH_Transecting_the_Vagina',), ('LH_Suturing',), ('LH_Washing',), ('LH_Preparation',), ('LH_Dividing_Ligament_and_Peritoneum',)]
[2024-04-28 18:13:11] Task [5410/10001], Train Loss: 0.1655478, Train Accuracy: 0.9200001, Used Classes: [('CA_Rhexis',), ('CA_Tonifying_and_antibiotics',), ('CA_Phacoemulsificiation',), ('CA_Lens_implant_setting-up',), ('CA_Irrigation_and_aspiration',)]
[2024-04-28 18:13:16] Task [5420/10001], Train Loss: 0.0410575, Train Accuracy: 0.9800000, Used Classes: [('GR_Idle',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_reconstruction',)]
[2024-04-28 18:13:22] Task [5430/10001], Train Loss: 0.0438037, Train Accuracy: 0.9700001, Used Classes: [('HCH_Preparation',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Clipping_Cutting',), ('HCH_Galbladder_Dissection',), ('HCH_Cleaning_Coagulation',)]
[2024-04-28 18:13:29] Task [5440/10001], Train Loss: 0.0767495, Train Accuracy: 0.9399999, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Development_of_the_plane_between_the_prostate_and_rectum',)]
[2024-04-28 18:13:34] Task [5450/10001], Train Loss: 0.1568916, Train Accuracy: 0.9400001, Used Classes: [('CA_Rhexis',), ('CA_Hydrodissection',), ('CA_Viscous_agent_removal',), ('CA_Capsule_Polishing',), ('CA_Incision',)]
[2024-04-28 18:13:39] Task [5460/10001], Train Loss: 0.1468879, Train Accuracy: 0.9100000, Used Classes: [('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Finalization_of_operation',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_transverse_colon',)]
[2024-04-28 18:13:46] Task [5470/10001], Train Loss: 0.1679235, Train Accuracy: 0.9399999, Used Classes: [('LH_Dividing_Ligament_and_Peritoneum',), ('LH_Dividing_Uterine_Vessels_and_Ligament',), ('LH_Washing',), ('LH_Specimen_Removal',), ('LH_Preparation',)]
[2024-04-28 18:13:51] Task [5480/10001], Train Loss: 0.1014604, Train Accuracy: 0.9300000, Used Classes: [('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Seminal_vesicle_dissection',), ('GR_Prostatic_pedicle_control',), ('GR_Left_pelvic_isolated_lymphadenectomy',)]
[2024-04-28 18:13:56] Task [5490/10001], Train Loss: 0.0883379, Train Accuracy: 0.9300001, Used Classes: [('CA_Rhexis',), ('CA_Viscous_agent_removal',), ('CA_Capsule_Polishing',), ('CA_Lens_implant_setting-up',), ('CA_Tonifying_and_antibiotics',)]
[2024-04-28 18:14:01] Task [5500/10001], Train Loss: 0.1507011, Train Accuracy: 0.9000001, Used Classes: [('HC_Mobilization_of_transverse_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Mobilization_of_splenic_flexure',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',)]
[2024-04-28 18:14:06] Task [5510/10001], Train Loss: 0.0410550, Train Accuracy: 0.9599999, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Mobilization_of_transverse_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',)]
[2024-04-28 18:14:11] Task [5520/10001], Train Loss: 0.1575463, Train Accuracy: 0.9000000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Finalization_of_operation',), ('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Mobilization_of_splenic_flexure',)]
[2024-04-28 18:14:16] Task [5530/10001], Train Loss: 0.0357741, Train Accuracy: 0.9800000, Used Classes: [('GR_Prostatic_pedicle_control',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Ligation_of_the_deep_dorsal_venous_complex',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-04-28 18:14:21] Task [5540/10001], Train Loss: 0.0834271, Train Accuracy: 0.9700000, Used Classes: [('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Retraction',), ('HCH_Galbladder_Packaging',), ('HCH_Clipping_Cutting',), ('HCH_Preparation',)]
[2024-04-28 18:14:27] Task [5550/10001], Train Loss: 0.0462358, Train Accuracy: 0.9899999, Used Classes: [('HCH_Cleaning_Coagulation',), ('HCH_Clipping_Cutting',), ('HCH_Calot_Triangle_Dissection',), ('HCH_Galbladder_Packaging',), ('HCH_Galbladder_Dissection',)]
[2024-04-28 18:14:32] Task [5560/10001], Train Loss: 0.1265374, Train Accuracy: 0.9500000, Used Classes: [('M2_Gallbladder_Retraction',), ('M2_Gallbladder_Dissection',), ('M2_Preparation',), ('M2_Cleaning_Coagulation',), ('M2_Clipping_Cutting',)]
[2024-04-28 18:14:37] Task [5570/10001], Train Loss: 0.0617944, Train Accuracy: 0.9500000, Used Classes: [('HC_Mobilization_of_ascending_colon',), ('HC_Mobilization_of_transverse_colon',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Creation_of_stoma',)]
[2024-04-28 18:14:42] Task [5580/10001], Train Loss: 0.0750462, Train Accuracy: 0.9500000, Used Classes: [('CA_Capsule_Polishing',), ('CA_Irrigation_and_aspiration',), ('CA_Rhexis',), ('CA_Viscous_agent_injection',), ('CA_Incision',)]
[2024-04-28 18:14:47] Task [5590/10001], Train Loss: 0.0396969, Train Accuracy: 0.9700000, Used Classes: [('GR_Development_of_the_plane_between_the_prostate_and_rectum',), ('GR_Idle',), ('GR_Seminal_vesicle_dissection',), ('GR_Bladder_neck_identification_and_transection',), ('GR_Developing_the_Space_of_Retzius',)]
[2024-04-28 18:14:53] Task [5600/10001], Train Loss: 0.0845054, Train Accuracy: 0.9200001, Used Classes: [('CA_Lens_implant_setting-up',), ('CA_Viscous_agent_removal',), ('CA_Irrigation_and_aspiration',), ('CA_Phacoemulsificiation',), ('CA_Capsule_Polishing',)]
[2024-04-28 18:14:59] Task [5610/10001], Train Loss: 0.0511762, Train Accuracy: 0.9700000, Used Classes: [('M2_Trocar_Placement',), ('M2_Cleaning_Coagulation',), ('M2_Gallbladder_Packaging',), ('M2_Calot_Triangle_Dissection',), ('M2_Preparation',)]
[2024-04-28 18:15:05] Task [5620/10001], Train Loss: 0.0673071, Train Accuracy: 0.9700000, Used Classes: [('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Intra-abdominal_preparation_of_anastomosis',), ('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Finalization_of_operation',)]
[2024-04-28 18:15:10] Task [5630/10001], Train Loss: 0.1065728, Train Accuracy: 0.9300000, Used Classes: [('M2_Trocar_Placement',), ('M2_Calot_Triangle_Dissection',), ('M2_Gallbladder_Packaging',), ('M2_Clipping_Cutting',), ('M2_Gallbladder_Retraction',)]
[2024-04-28 18:15:15] Task [5640/10001], Train Loss: 0.0658156, Train Accuracy: 0.9500000, Used Classes: [('GR_Seminal_vesicle_dissection',), ('GR_Idle',), ('GR_Developing_the_Space_of_Retzius',), ('GR_Left_pelvic_isolated_lymphadenectomy',), ('GR_Bladder_neck_identification_and_transection',)]
[2024-04-28 18:15:20] Task [5650/10001], Train Loss: 0.1742757, Train Accuracy: 0.9000000, Used Classes: [('HC_Mobilization_of_sigmoid_colon_and_descending_colon',), ('HC_Dissection_of_lymph_nodes_and_blood_vessels_en_bloc',), ('HC_Retroperitoneal_preparation_towards_lower_pancreatic_border',), ('HC_Dissection_and_resection_of_the_rectum',), ('HC_Extra-abdominal_preparation_of_anastomosis',)]
[2024-04-28 18:15:26] Task [5660/10001], Train Loss: 0.0394158, Train Accuracy: 0.9700000, Used Classes: [('HC_General_preparation_and_orientation_in_the_abdomen',), ('HC_Retroperitoneal_preparation_of_duodenum_and_pancreatic_head',), ('HC_Extra-abdominal_preparation_of_anastomosis',), ('HC_Exception',), ('HC_Intra-abdominal_preparation_of_anastomosis',)]
[2024-04-28 18:15:33] Task [5670/10001], Train Loss: 0.1305632, Train Accuracy: 0.9200000, Used Classes: [('GR_Right_pelvic_isolated_lymphadenectomy',), ('GR_Idle',), ('GR_Bladder_neck_reconstruction',), ('GR_Severing_of_the_prostate_from_the_urethra',), ('GR_Developing_the_Space_of_Retzius',)]
